Time,GPU Util (%),Memory Used (MB),Temp (C)
18:28:36.067,0,722,32
18:28:36.168,0,722,32
18:28:36.269,1,722,32
18:28:36.370,1,722,32
18:28:36.470,1,722,32
18:28:36.574,1,722,33
18:28:36.675,0,722,33
18:28:36.776,5,732,33
18:28:36.877,5,732,33
18:28:36.978,3,732,33
18:28:37.081,1,732,32
18:28:37.182,1,732,32
18:28:37.283,3,732,32
18:28:37.384,3,733,32
18:28:37.484,3,732,32
18:28:37.588,2,732,33
18:28:37.688,2,732,33
18:28:37.789,2,731,33
18:28:37.890,2,731,33
18:28:37.992,2,729,33
18:28:38.094,8,743,32
18:28:38.195,8,741,32
18:28:38.296,97,741,32
18:28:38.397,97,741,32
18:28:38.498,99,741,32
18:28:38.601,99,741,34
18:28:38.702,99,741,34
18:28:38.802,97,741,34
18:28:38.903,97,741,34
18:28:39.004,99,741,34
18:28:39.107,99,741,35
18:28:39.208,99,741,35
18:28:39.309,99,741,35
18:28:39.410,99,741,35
18:28:39.511,99,741,35
18:28:39.614,100,741,35
18:28:39.715,100,741,35
18:28:39.816,100,741,35
18:28:39.918,100,741,35
18:28:40.019,100,742,35
18:28:40.122,100,742,36
18:28:40.223,100,742,36
18:28:40.324,100,742,36
18:28:40.424,100,742,36
18:28:40.525,100,742,36
18:28:40.628,100,742,36
18:28:40.729,100,742,36
18:28:40.830,100,742,36
18:28:40.931,100,743,36
18:28:41.032,100,756,36
18:28:41.135,89,756,36
18:28:41.236,89,756,36
18:28:41.337,67,756,36
18:28:41.438,91,756,36
18:28:41.538,91,756,36
18:28:41.641,99,756,36
18:28:41.742,99,756,36
18:28:41.843,100,756,36
18:28:41.944,99,756,36
18:28:42.050,99,756,36
18:28:42.153,99,756,36
18:28:42.254,99,757,36
18:28:42.355,100,757,36
18:28:42.456,100,757,36
18:28:42.557,100,757,36
18:28:42.660,99,757,36
18:28:42.761,99,757,36
18:28:42.862,99,757,36
18:28:42.963,99,757,36
18:28:43.064,99,757,36
18:28:43.168,99,757,37
18:28:43.269,99,757,37
18:28:43.370,99,757,37
18:28:43.471,100,757,37
18:28:43.571,100,757,37
18:28:43.674,99,757,37
18:28:43.775,72,756,37
18:28:43.875,72,756,37
18:28:43.976,47,756,37
18:28:44.077,47,756,37
18:28:44.181,65,756,36
18:28:44.282,89,756,36
18:28:44.383,89,756,36
18:28:44.484,96,756,36
18:28:44.585,96,756,36
18:28:44.688,100,756,37
18:28:44.788,99,756,37
18:28:44.889,99,756,37
18:28:44.989,99,756,37
18:28:45.090,99,756,37
18:28:45.198,99,756,37
18:28:45.299,99,752,37
18:28:45.400,99,752,37
18:28:45.501,100,752,37
18:28:45.602,99,752,37
18:28:45.705,99,752,37
18:28:45.806,100,752,37
18:28:45.906,100,752,37
18:28:46.007,100,752,37
18:28:46.109,100,752,37
18:28:46.211,100,752,37
18:28:46.312,100,752,37
18:28:46.414,100,752,37
18:28:46.515,100,752,37
18:28:46.615,77,758,37
18:28:46.718,77,758,37
18:28:46.819,44,758,37
18:28:46.920,44,758,37
18:28:47.021,66,758,37
18:28:47.122,96,758,37
18:28:47.225,96,758,37
18:28:47.326,97,758,37
18:28:47.426,97,758,37
18:28:47.527,99,758,37
18:28:47.628,100,758,37
18:28:47.733,100,758,38
18:28:47.834,100,758,38
18:28:47.935,100,758,38
18:28:48.036,100,758,38
18:28:48.137,100,758,38
18:28:48.240,100,758,37
18:28:48.341,100,758,37
18:28:48.442,100,758,37
18:28:48.543,100,758,37
18:28:48.643,100,757,37
18:28:48.746,100,757,37
18:28:48.847,99,757,37
18:28:48.948,100,757,37
18:28:49.049,100,757,37
18:28:49.150,100,757,37
18:28:49.252,100,757,38
18:28:49.353,100,757,38
18:28:49.454,83,765,38
18:28:49.555,83,767,38
18:28:49.656,46,767,38
18:28:49.758,46,767,38
18:28:49.866,69,767,38
18:28:49.966,90,767,38
18:28:50.067,90,767,38
18:28:50.168,98,767,38
18:28:50.269,98,767,38
18:28:50.370,100,767,38
18:28:50.471,100,767,38
18:28:50.572,100,767,38
18:28:50.672,99,769,38
18:28:50.775,99,769,38
18:28:50.876,100,769,38
18:28:50.977,99,769,38
18:28:51.078,99,769,38
18:28:51.179,100,769,38
18:28:51.294,99,769,38
18:28:51.395,99,769,38
18:28:51.496,100,769,38
18:28:51.597,100,769,38
18:28:51.698,100,769,38
18:28:51.801,100,769,38
18:28:51.902,100,769,38
18:28:52.003,100,769,38
18:28:52.104,100,769,38
18:28:52.205,100,769,38
18:28:52.306,68,777,38
18:28:52.406,68,777,38
18:28:52.507,45,777,38
18:28:52.608,45,777,38
18:28:52.711,62,777,38
18:28:52.814,90,777,38
18:28:52.915,90,777,38
18:28:53.016,91,777,38
18:28:53.117,91,777,38
18:28:53.218,100,777,38
18:28:53.319,100,777,39
18:28:53.420,100,777,39
18:28:53.520,100,777,39
18:28:53.620,100,777,39
18:28:53.722,100,777,39
18:28:53.825,100,777,38
18:28:53.926,100,777,38
18:28:54.028,100,777,38
18:28:54.129,100,777,38
18:28:54.229,100,777,38
18:28:54.330,100,777,38
18:28:54.431,100,777,38
18:28:54.532,99,777,38
18:28:54.633,100,777,38
18:28:54.736,100,777,39
18:28:54.837,100,777,39
18:28:54.938,100,777,39
18:28:55.039,100,777,39
18:28:55.139,72,777,39
18:28:55.242,72,785,38
18:28:55.348,46,785,38
18:28:55.450,46,785,38
18:28:55.551,65,785,38
18:28:55.652,80,785,38
18:28:55.754,80,785,38
18:28:55.856,92,785,38
18:28:55.956,92,785,38
18:28:56.057,100,785,38
18:28:56.159,99,785,38
18:28:56.261,99,785,38
18:28:56.363,100,785,38
18:28:56.464,100,785,38
18:28:56.565,99,785,38
18:28:56.666,99,785,38
18:28:56.769,99,785,39
18:28:56.870,99,785,39
18:28:56.971,99,785,39
18:28:57.072,99,785,39
18:28:57.173,100,785,39
18:28:57.276,100,785,39
18:28:57.376,100,785,39
18:28:57.477,100,785,39
18:28:57.578,100,785,39
18:28:57.679,100,785,39
18:28:57.781,100,785,39
18:28:57.882,100,785,39
18:28:57.983,96,785,39
18:28:58.084,96,793,39
18:28:58.185,46,793,39
18:28:58.288,46,793,39
18:28:58.389,63,793,39
18:28:58.490,77,793,39
18:28:58.595,77,793,39
18:28:58.697,92,793,39
18:28:58.800,92,793,39
18:28:58.901,99,793,39
18:28:59.002,99,793,39
18:28:59.103,99,793,39
18:28:59.203,100,793,39
18:28:59.304,100,793,39
18:28:59.405,100,793,39
18:28:59.506,100,793,39
18:28:59.607,100,793,39
18:28:59.708,100,793,39
18:28:59.811,100,793,39
18:28:59.912,99,793,39
18:29:00.012,100,793,39
18:29:00.113,100,793,39
18:29:00.214,100,793,39
18:29:00.315,100,793,39
18:29:00.425,100,793,39
18:29:00.526,100,793,39
18:29:00.627,100,793,39
18:29:00.728,100,793,39
18:29:00.831,71,793,39
18:29:00.932,71,801,39
18:29:01.033,46,802,39
18:29:01.134,46,802,39
18:29:01.235,58,802,39
18:29:01.336,75,802,39
18:29:01.437,75,802,39
18:29:01.538,94,802,39
18:29:01.639,94,802,39
18:29:01.740,100,802,39
18:29:01.843,99,802,40
18:29:01.943,99,802,40
18:29:02.044,99,802,40
18:29:02.145,99,802,40
18:29:02.246,99,802,40
18:29:02.349,100,802,39
18:29:02.450,100,802,39
18:29:02.551,99,802,39
18:29:02.651,99,802,39
18:29:02.752,99,802,39
18:29:02.855,99,802,39
18:29:02.955,99,802,39
18:29:03.056,98,802,39
18:29:03.157,99,802,39
18:29:03.258,99,802,39
18:29:03.361,100,802,40
18:29:03.462,100,802,40
18:29:03.563,100,802,40
18:29:03.664,100,802,40
18:29:03.765,100,807,40
18:29:03.868,58,799,39
18:29:03.968,58,799,39
18:29:04.069,61,799,39
18:29:04.170,75,799,39
18:29:04.270,75,799,39
18:29:04.373,97,799,40
18:29:04.474,97,799,40
18:29:04.575,99,799,40
18:29:04.676,99,799,40
18:29:04.777,99,799,40
18:29:04.881,100,799,40
18:29:04.981,100,799,40
18:29:05.082,99,799,40
18:29:05.182,99,799,40
18:29:05.284,99,799,40
18:29:05.387,99,799,40
18:29:05.487,99,799,40
18:29:05.588,99,799,40
18:29:05.689,100,799,40
18:29:05.790,100,799,40
18:29:05.893,100,796,40
18:29:05.994,100,796,40
18:29:06.095,99,796,40
18:29:06.195,100,796,40
18:29:06.296,100,796,40
18:29:06.399,100,796,40
18:29:06.500,91,796,40
18:29:06.601,91,797,40
18:29:06.702,0,797,40
18:29:06.803,0,797,40
18:29:06.905,0,797,39
18:29:07.007,0,797,39
18:29:07.107,0,797,39
18:29:07.208,0,797,39
18:29:07.308,0,797,39
18:29:07.411,0,797,39
18:29:07.512,0,797,39
18:29:07.613,0,797,39
18:29:07.714,0,797,39
18:29:07.815,0,797,39
18:29:07.917,0,797,39
18:29:08.018,0,797,39
18:29:08.118,0,797,39
18:29:08.219,0,797,39
18:29:08.321,0,797,39
18:29:08.423,0,797,39
18:29:08.524,0,797,39
18:29:08.625,0,797,39
18:29:08.726,0,797,39
18:29:08.827,0,797,39
18:29:08.930,0,797,39
18:29:09.031,0,797,39
18:29:09.131,0,797,39
18:29:09.232,0,797,39
18:29:09.332,0,797,39
18:29:09.435,0,797,39
18:29:09.536,0,797,39
18:29:09.637,0,797,39
18:29:09.738,0,797,39
18:29:09.839,0,797,39
18:29:09.941,0,797,39
18:29:10.042,0,797,39
